2,2,tanh,AN,1.398469,1.151384,1000,adam --77.9553656578064 seconds
2,2,tanh,SW,1.659561,1.348978,1000,adam --176.1170732975006 seconds
2,3,tanh,AN,1.429927,1.174457,1000,adam --262.1021068096161 seconds
2,3,tanh,SW,1.655989,1.345907,1000,adam --361.05913734436035 seconds
2,4,tanh,AN,1.440844,1.178051,1000,adam --449.60346841812134 seconds
2,4,tanh,SW,1.658696,1.348277,1000,adam --549.7741277217865 seconds
2,5,tanh,AN,1.489430,1.191532,1000,adam --640.6742441654205 seconds
2,5,tanh,SW,1.657329,1.347301,1000,adam --741.423677444458 seconds
2,6,tanh,AN,1.490705,1.180691,1000,adam --834.1879193782806 seconds
2,6,tanh,SW,1.654459,1.344822,1000,adam --935.9435315132141 seconds
2,7,tanh,AN,1.528978,1.188323,1000,adam --1029.8944201469421 seconds
2,7,tanh,SW,1.653825,1.344190,1000,adam --1133.1270260810852 seconds
2,8,tanh,AN,1.530521,1.191595,1000,adam --1227.8632678985596 seconds
2,8,tanh,SW,1.658639,1.348281,1000,adam --1331.7362661361694 seconds
2,9,tanh,AN,1.530303,1.197375,1000,adam --1427.3468623161316 seconds
2,9,tanh,SW,1.659330,1.348899,1000,adam --1531.5253524780273 seconds
2,10,tanh,AN,1.544855,1.201128,1000,adam --1628.65877866745 seconds
2,10,tanh,SW,1.652063,1.340648,1000,adam --1734.689820766449 seconds
2,11,tanh,AN,1.530774,1.247920,1000,adam --1833.0785279273987 seconds
2,11,tanh,SW,1.650129,1.338904,1000,adam --1940.1863045692444 seconds
2,12,tanh,AN,1.541806,1.264045,1000,adam --2037.5972001552582 seconds
2,12,tanh,SW,1.657930,1.345431,1000,adam --2141.5558712482452 seconds
2,13,tanh,AN,1.537543,1.254296,1000,adam --2238.4959931373596 seconds
2,13,tanh,SW,1.662589,1.349568,1000,adam --2342.741002559662 seconds
2,14,tanh,AN,1.529820,1.243152,1000,adam --2440.032253265381 seconds
2,14,tanh,SW,1.656920,1.344533,1000,adam --2545.2236590385437 seconds
2,15,tanh,AN,1.532579,1.243368,1000,adam --2643.8465752601624 seconds
2,15,tanh,SW,1.659247,1.341689,1000,adam --2750.2841420173645 seconds
2,16,tanh,AN,1.542224,1.240970,1000,adam --2850.508474588394 seconds
2,16,tanh,SW,1.659703,1.341999,1000,adam --2958.130355358124 seconds
2,17,tanh,AN,1.544567,1.242743,1000,adam --3059.7218930721283 seconds
2,17,tanh,SW,1.653607,1.336789,1000,adam --3168.5338258743286 seconds
2,18,tanh,AN,1.546584,1.245482,1000,adam --3271.0944850444794 seconds
2,18,tanh,SW,1.663511,1.345261,1000,adam --3381.1256642341614 seconds
2,19,tanh,AN,1.544527,1.246341,1000,adam --3484.61056804657 seconds
2,19,tanh,SW,1.655699,1.338532,1000,adam --3595.5101432800293 seconds
2,20,tanh,AN,1.550062,1.251701,1000,adam --3699.451945066452 seconds
2,20,tanh,SW,1.658003,1.341516,1000,adam --3811.2971210479736 seconds
2,21,tanh,AN,1.556216,1.252965,1000,adam --3916.4179832935333 seconds
2,21,tanh,SW,1.652542,1.336812,1000,adam --4028.954005718231 seconds
2,22,tanh,AN,1.558899,1.256535,1000,adam --4135.138293027878 seconds
2,22,tanh,SW,1.656926,1.340680,1000,adam --4248.672927856445 seconds
2,23,tanh,AN,1.569236,1.273163,1000,adam --4355.411427736282 seconds
2,23,tanh,SW,1.655432,1.339408,1000,adam --4469.448416471481 seconds
2,24,tanh,AN,1.566864,1.262082,1000,adam --4576.706691741943 seconds
2,24,tanh,SW,1.652327,1.336593,1000,adam --4691.282311201096 seconds
2,25,tanh,AN,1.559584,1.251917,1000,adam --4799.462730646133 seconds
2,25,tanh,SW,1.657916,1.337516,1000,adam --4915.177013874054 seconds
2,26,tanh,AN,1.555985,1.254438,1000,adam --5023.083664655685 seconds
2,26,tanh,SW,1.655728,1.336044,1000,adam --5137.891604185104 seconds
2,27,tanh,AN,1.563284,1.256995,1000,adam --5246.198029994965 seconds
2,27,tanh,SW,1.659572,1.339085,1000,adam --5361.743640422821 seconds
2,28,tanh,AN,1.557839,1.248955,1000,adam --5470.88805770874 seconds
2,28,tanh,SW,1.659354,1.338889,1000,adam --5587.475488424301 seconds
2,29,tanh,AN,1.564993,1.254463,1000,adam --5697.460910558701 seconds
2,29,tanh,SW,1.663865,1.342864,1000,adam --5814.703568458557 seconds
3,2,tanh,AN,1.399657,1.127325,1000,adam --5906.59540438652 seconds
3,2,tanh,SW,1.701002,1.377028,1000,adam --6025.372205018997 seconds
3,3,tanh,AN,1.436661,1.140083,1000,adam --6124.727807044983 seconds
3,3,tanh,SW,1.707717,1.382973,1000,adam --6244.33878326416 seconds
3,4,tanh,AN,1.467303,1.159633,1000,adam --6347.305166959763 seconds
3,4,tanh,SW,1.701778,1.378211,1000,adam --6468.12221121788 seconds
3,5,tanh,AN,1.473868,1.166176,1000,adam --6573.580651044846 seconds
3,5,tanh,SW,1.691647,1.369128,1000,adam --6694.212427616119 seconds
3,6,tanh,AN,1.476946,1.169874,1000,adam --6800.847115755081 seconds
3,6,tanh,SW,1.691394,1.369199,1000,adam --6923.444953918457 seconds
3,7,tanh,AN,1.514910,1.174319,1000,adam --7033.693774461746 seconds
3,7,tanh,SW,1.708525,1.383452,1000,adam --7157.4566485881805 seconds
3,8,tanh,AN,1.516501,1.185358,1000,adam --7268.531585216522 seconds
3,8,tanh,SW,1.693041,1.370582,1000,adam --7392.5325655937195 seconds
3,9,tanh,AN,1.517041,1.180394,1000,adam --7505.056364297867 seconds
3,9,tanh,SW,1.697518,1.371961,1000,adam --7629.831544160843 seconds
3,10,tanh,AN,1.526278,1.186798,1000,adam --7744.28848361969 seconds
3,10,tanh,SW,1.693905,1.369366,1000,adam --7871.033215999603 seconds
3,11,tanh,AN,1.525338,1.244993,1000,adam --7985.8825669288635 seconds
3,11,tanh,SW,1.696274,1.370223,1000,adam --8110.950206041336 seconds
3,12,tanh,AN,1.525418,1.243738,1000,adam --8225.327286243439 seconds
3,12,tanh,SW,1.703961,1.377621,1000,adam --8351.439966201782 seconds
3,13,tanh,AN,1.523577,1.242566,1000,adam --8467.419255018234 seconds
3,13,tanh,SW,1.684994,1.361149,1000,adam --8594.719012737274 seconds
3,14,tanh,AN,1.533886,1.244537,1000,adam --8711.75285410881 seconds
3,14,tanh,SW,1.699478,1.368921,1000,adam --8840.047644376755 seconds
3,15,tanh,AN,1.526614,1.237354,1000,adam --8958.79680109024 seconds
3,15,tanh,SW,1.702103,1.371141,1000,adam --9087.651784658432 seconds
3,16,tanh,AN,1.527780,1.239625,1000,adam --9207.556342124939 seconds
3,16,tanh,SW,1.690349,1.361483,1000,adam --9337.44422364235 seconds
3,17,tanh,AN,1.538401,1.247845,1000,adam --9458.859948158264 seconds
3,17,tanh,SW,1.695568,1.365802,1000,adam --9589.734155654907 seconds
3,18,tanh,AN,1.535291,1.241756,1000,adam --9711.176468372345 seconds
3,18,tanh,SW,1.706271,1.375562,1000,adam --9843.358456373215 seconds
3,19,tanh,AN,1.551448,1.242941,1000,adam --9965.682090044022 seconds
3,19,tanh,SW,1.694927,1.365248,1000,adam --10098.132927179337 seconds
3,20,tanh,AN,1.554961,1.247291,1000,adam --10221.240633249283 seconds
3,20,tanh,SW,1.705284,1.374779,1000,adam --10354.835259437561 seconds
3,21,tanh,AN,1.543654,1.244525,1000,adam --10479.141278982162 seconds
3,21,tanh,SW,1.683450,1.355521,1000,adam --10614.006554841995 seconds
3,22,tanh,AN,1.555924,1.261910,1000,adam --10738.973469495773 seconds
3,22,tanh,SW,1.693219,1.364329,1000,adam --10874.503114938736 seconds
3,23,tanh,AN,1.547495,1.251810,1000,adam --11001.488699436188 seconds
3,23,tanh,SW,1.709724,1.377900,1000,adam --11138.956289768219 seconds
3,24,tanh,AN,1.552928,1.247263,1000,adam --11266.673331022263 seconds
